Date (MM/DD/YYYY),File,Gtype,Flight Time,Start Time,End Time,Landing,Start_Alt (ft MSL),Max Altitude (ft MSL/ft AGL),Surface Height (ft MSL),Pressure Altitude (ft MSL),Offset (ft),Sensor Info
08/22/2024,4536-9239003470.igc,JS-3-18m, 6:04:29,180301,000730,HOME,944,13546[11375],288,269,-19,"JS-3-18m's MOP monitor reports Engine Run 2 minutes, starts at T=129 and: 3435 msl [2202 agl]; Height gain/loss is: -1096
JS-3-18m Motor noise registered by ENL sensor at t=['181425', '181429', '195116', '195117', '195248', '195251', '195304', '195305', '195307', '195308', '195312', '195315', '195538', '195539', '195615', '195619', '200052', '200053', '200659', '200701', '200838', '200839', '200845', '200848', '200850', '200852', '201455', '201458', '201508', '201512', '201649', '201650', '201713', '201721', '201734', '201747', '201752', '201756', '202057', '202058', '202423', '202426', '202452', '202453', '202728', '202729', '202843', '202847', '202849', '202855', '202859', '202904', '202908', '202909', '203422', '203430', '203431', '203432', '203443', '203445', '203453', '203456', '204217', '204218', '204535', '204537', '204603', '204606', '204921', '204925', '204926', '204929', '204930', '204933', '204934', '204935', '204945', '204946', '204947', '204949', '204950', '204953', '205315', '205316', '211035', '211037', '211038', '211039', '211040', '211041', '211045', '211103', '211104', '211107', '211113', '211115', '211119', '211122', '211240', '211241', '211328', '211329', '211407', '211408', '211418', '211422', '211426', '211429', '213349', '213350', '215349', '215350', '215445', '215458', '215503', '215516', '215519', '215542', '215543', '215546', '215552', '215604', '215617', '215623', '220210', '220228', '220345', '220353', '220403', '220406', '220435', '220439', '222147', '222155', '222213', '222215', '222216', '222218', '222236', '222251', '222256', '222302', '222304', '222320', '222325', '222333', '222458', '222459', '223315', '223317', '223459', '223501', '223611', '223616', '224037', '224039', '224053', '224110', '224119', '224120', '224157', '224158', '225258', '225300', '225305', '225309', '225310', '225311', '225359', '225400', '225658', '225700', '230001', '230002', '230651', '230652', '232054', '232056', '235938', '235946', '235950', '000004', '000008', '000010', '000011', '000013', '000031', '000032', '000111', '000112', '000125', '000126', '000135', '000138', '000139', '000142', '000148', '000149', '000150', '000151', '000218', '000219', '000228', '000229', '000301', '000303', '000304', '000305', '000311', '000312'] and [3268, 3261, 6874, 6870, 7035, 7018, 6932, 6926, 6886, 6883, 6863, 6903, 7149, 7149, 6936, 6916, 6404, 6401, 7024, 7169, 6926, 6916, 6827, 6771, 6748, 6755, 6690, 6723, 6679, 6660, 6709, 6712, 6569, 6690, 6453, 6332, 6287, 6293, 6108, 6112, 6093, 6082, 5978, 5968, 5197, 5180, 4970, 4984, 4967, 4941, 4908, 4862, 4882, 4889, 6821, 6890, 6923, 6952, 6700, 6683, 6696, 6782, 5177, 5187, 6562, 6686, 6424, 6512, 7307, 7185, 7218, 7228, 7178, 7218, 7221, 7201, 7110, 7129, 7113, 7083, 7044, 7093, 5843, 5859, 6309, 6292, 6280, 6233, 6243, 6200, 6086, 6185, 6237, 6214, 6007, 6014, 6060, 5962, 5712, 5755, 5482, 5505, 5302, 5295, 5256, 5217, 5164, 5177, 8021, 8015, 8904, 8927, 8301, 8196, 8107, 7927, 7887, 7625, 7618, 7598, 7543, 7444, 7218, 7155, 9662, 9557, 8790, 8711, 8697, 8698, 8385, 8395, 8576, 8547, 8452, 8438, 8429, 8422, 8179, 8143, 8139, 8081, 8061, 7989, 7962, 7917, 7549, 7559, 7746, 7726, 7244, 7248, 6391, 6398, 8520, 8540, 8405, 8206, 8035, 8065, 7645, 7681, 10423, 10406, 10430, 10476, 10476, 10466, 10043, 10046, 9281, 9278, 8287, 8298, 7254, 7250, 7704, 7707, 2743, 2828, 2792, 2592, 2641, 2674, 2684, 2608, 2418, 2389, 2172, 2163, 2119, 2162, 2080, 2074, 2080, 2057, 1985, 1991, 1968, 1919, 1614, 1611, 1525, 1529, 1316, 1280, 1270, 1257, 1250, 1247]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['195249', '195253', '195924', '195932', '200701', '200705', '201753', '201758', '202422', '202428', '202501', '202507', '203429', '203433', '203453', '203458', '204111', '204115', '204218', '204223', '204924', '204941', '211309', '211312', '211327', '211334', '211400', '211404', '211405', '211417', '212101', '212105', '213050', '213058', '213346', '213359', '213404', '213409', '215331', '215338', '215352', '215358', '215449', '215459', '215514', '215537', '215553', '215600', '215617', '215627', '220115', '220121', '220213', '220223', '220301', '220314', '220316', '220326', '220334', '220339', '220428', '220439', '220458', '220503', '220507', '220518', '220734', '220741', '220746', '220750', '220800', '220807', '221009', '221016', '221021', '221025', '221057', '221104', '221133', '221142', '221152', '221157', '221203', '221211', '221330', '221334', '221356', '221401', '221458', '221502', '222112', '222116', '222117', '222126', '222153', '222200', '222237', '222255', '222304', '222308', '222310', '222318', '222325', '222329', '222346', '222351', '222405', '222419', '222515', '222523', '222559', '222607', '222608', '222623', '222648', '222652', '222700', '222703', '222708', '222718', '223111', '223121', '223200', '223205', '223309', '223312', '223315', '223319', '223335', '223339', '223433', '223441', '223447', '223451', '223520', '223534', '223556', '223611', '224036', '224042', '224043', '224100', '224104', '224108', '224117', '224132', '224133', '224145', '224154', '224200', '224205', '224210', '224221', '224224', '224239', '224244', '224414', '224418', '224420', '224438', '224443', '224449', '224521', '224525', '224529', '224532', '225231', '225236', '225242', '225247', '225248', '225254', '225255', '225259', '225315', '225326', '225327', '225332', '225423', '225432', '225711', '225714', '225837', '225844', '225856', '225900', '225955', '230006', '230015', '230019', '230200', '230220', '230307', '230311', '230438', '230442', '230652', '230658', '230704', '230716', '231530', '231538', '232051', '232107', '232114', '232128', '235920', '235929', '235930', '235935', '235946', '235950', '235952', '000050', '000052', '000126', '000129', '000347', '000435', '000439', '000440', '000449', '000600', '000606'] and [7021, 7005, 6486, 6486, 7169, 7352, 6290, 6302, 6103, 6079, 5903, 5856, 6870, 6958, 6696, 6883, 5686, 5649, 5187, 5272, 7202, 7214, 5640, 5636, 5479, 5495, 5213, 5282, 5269, 5269, 5643, 5663, 8671, 8603, 8078, 7933, 8051, 8255, 9075, 8969, 8950, 8829, 8251, 8170, 7956, 7631, 7549, 7513, 7218, 7139, 9731, 9721, 9626, 9593, 9212, 8983, 8970, 8973, 8855, 8839, 8458, 8395, 8130, 8077, 8074, 8038, 7929, 7979, 8074, 8051, 7972, 8192, 7759, 7756, 7893, 7953, 7924, 7983, 7638, 7706, 7599, 7625, 7602, 7632, 7297, 7260, 6972, 6899, 6578, 6549, 8953, 8897, 8891, 8858, 8537, 8534, 8143, 8153, 8061, 8048, 8051, 7992, 7962, 7939, 7883, 7867, 7733, 7730, 7510, 7592, 7313, 7218, 7211, 6965, 6979, 7067, 6978, 6975, 6909, 6867, 8645, 8573, 8313, 8333, 7831, 7822, 7746, 7717, 7730, 7700, 7464, 7428, 7408, 7362, 7119, 6847, 6638, 6391, 8527, 8498, 8501, 8294, 8209, 8238, 8009, 8061, 8022, 7861, 7707, 7733, 7694, 7746, 7578, 7582, 7533, 7628, 7982, 7900, 7883, 7835, 7749, 7700, 7658, 7648, 7670, 7674, 10712, 10580, 10521, 10496, 10472, 10499, 10459, 10417, 10390, 10377, 10368, 10355, 9875, 9783, 9062, 9045, 8343, 8405, 8419, 8405, 8297, 8275, 8139, 8074, 7638, 7582, 7165, 7208, 6746, 6743, 7250, 7195, 7149, 7008, 9600, 9691, 7683, 7644, 7552, 7507, 2762, 2779, 2802, 2707, 2828, 2792, 2772, 2309, 2297, 2162, 2202, 1313, 1072, 1007, 994, 948, 502, 459]AGL"
08/30/2024,4536-9240051999.igc,Arcus,4:20:50,175720,221810,HOME,938,7047[6434],286,256,-30,"Arcus Motor noise registered by ENL sensor at t=['175721', '180219'] and [13, 2034]AGL"
08/28/2024,4536-9241100570.igc,JS-5-24m,3:22:21,180646,212907,HOME,931,6236[5803],284,251,-33,"JS-5-24m's MOP monitor reports Engine Run 22 minutes, starts at T=204026 and: 1276 msl [617 agl]; Height gain/loss is: 3786
JS-5-24m Motor noise registered by MOP sensor at t=['204026', '210311'] and [617, 4495]AGL"
08/16/2024,4536-9240051796.igc,ArcusM,5:30:45,173419,230504,HOME,938,8041[7369],286,243,-43,"ArcusM's ENL monitor reports Engine Run 1 minutes, starts at T=174120 and: 3129 msl [2260 agl]; Height gain/loss is: 59
ArcusM Motor noise registered by ENL sensor at t=['174120', '174250', '230500', '230501'] and [2260, 2322, 125, 122]AGL"
08/15/2024,4536-9241100361.igc,JS5,4:49:40,181110,230050,HOME,925,9061[7080],282,263,-19,"JS5's MOP monitor reports Engine Run 1 minutes, starts at T=225514 and: 2162 msl [1218 agl]; Height gain/loss is: -89
JS5 Motor noise registered by MOP sensor at t=['225514', '225640'] and [1218, 1135]AGL"
08/15/2024,4536-9240051790.igc,ASG32Mi,4:37:46,180041,223827,HOME,948,9081[7064],289,266,-23,"ASG32Mi's ENL monitor reports Engine Run 6 minutes, starts at T=180041 and: 948 msl [10 agl]; Height gain/loss is: 1696
ASG32Mi Motor noise registered by ENL sensor at t=['180042', '180718', '193916', '193917', '203427', '203428', '223040', '223041', '223110', '223111', '223822', '223823'] and [10, 1749, 5052, 5039, 4170, 4166, 3153, 3136, 2914, 2887, 91, 91]AGL"
08/29/2024,4536-9241100590.igc,EB29R,6:04:43,173103,233546,HOME,925,6492[5735],282,244,-38,"EB29R's ENL monitor reports Engine Run 4 minutes, starts at T=173105 and: 928 msl [13 agl]; Height gain/loss is: 2005
EB29R Motor noise registered by ENL sensor at t=['173105', '173553'] and [13, 2041]AGL"
08/11/2024,4536-9239003145.igc,Ventus3M,4:04:41,182443,222924,HOME,931,7440[6811],284,255,-29,"Ventus3M's ENL monitor reports Engine Run 1 minutes, starts at T=185519 and: 5561 msl [4653 agl]; Height gain/loss is: 446
Ventus3M Motor noise registered by ENL sensor at t=['185519', '185651'] and [4653, 5082]AGL"
08/30/2024,4536-9240051990.igc,ArcusM,4:05:05,174517,215022,HOME,925,6758[6116],282,254,-28,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=174517 and: 918 msl [-12 agl]; Height gain/loss is: 1805
ArcusM Motor noise registered by ENL sensor at t=['174518', '175112', '193235', '193236', '202927', '202928', '215003', '215009'] and [-12, 1844, 4351, 4387, 4206, 4210, 98, 105]AGL"
08/22/2024,4536-9240051880.igc,ArcusM, 5:29:43,184449,001432,HOME,941,9586[8648],287,264,-23,"ArcusM's ENL monitor reports Engine Run 6 minutes, starts at T=184449 and: 938 msl [13 agl]; Height gain/loss is: 2037
ArcusM Motor noise registered by ENL sensor at t=['184450', '185147'] and [13, 2106]AGL"
08/28/2024,4536-9241100567.igc,JS-1-21m,3:35:35,180511,214046,HOME,931,6354[5909],284,249,-35,"JS-1-21m's MOP monitor reports Engine Run 11 minutes, starts at T=203821 and: 1440 msl [834 agl]; Height gain/loss is: 1614
JS-1-21m Motor noise registered by MOP sensor at t=['203821', '204954'] and [834, 2471]AGL"
08/29/2024,4536-9240051974.igc,ArcusM,5:34:41,180110,233551,HOME,948,6719[5978],289,248,-41,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=180110 and: 944 msl [6 agl]; Height gain/loss is: 2018
ArcusM Motor noise registered by ENL sensor at t=['180111', '180705', '180800', '180801', '233508', '233509'] and [3, 2080, 2146, 2152, 115, 118]AGL"
08/18/2024,4536-9241100413.igc,EB29RGBD,4:43:46,182508,230854,HOME,938,9983[8061],286,252,-34,"EB29RGBD's ENL monitor reports Engine Run 6 minutes, starts at T=182508 and: 931 msl [0 agl]; Height gain/loss is: 2093
EB29RGBD Motor noise registered by ENL sensor at t=['182509', '183143', '203006', '203007', '205005', '205006', '205108', '205109', '205223', '205224', '205415', '205417', '211452', '211453', '221346', '221347', '225842', '225843', '225907', '225908', '230139', '230141', '230206', '230207', '230257', '230259', '230842', '230843', '230848', '230850', '230851', '230853'] and [0, 2155, 5049, 5079, 5013, 5050, 4695, 4701, 4344, 4364, 3789, 3714, 6338, 6384, 6483, 6385, 3441, 3514, 3484, 3474, 2004, 2021, 1716, 1716, 1184, 1171, 78, 78, 86, 78, 78, 82]AGL"
08/14/2024,4536-9240051766.igc,ArcusM,5:54:31,173001,232432,HOME,925,7509[5784],282,248,-34,"ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=173001 and: 918 msl [-12 agl]; Height gain/loss is: 2320
ArcusM Motor noise registered by ENL sensor at t=['173002', '173445'] and [-18, 2356]AGL"
08/28/2024,4536-9239003649.igc,Ventus3T,3:24:02,182235,214637,HOME,938,6259[5473],286,252,-34,"Ventus3T's MOP monitor reports Engine Run 6 minutes, starts at T=204630 and: 1187 msl [499 agl]; Height gain/loss is: 2953
Ventus3T's MOP monitor reports Engine Run 2 minutes, starts at T=213621 and: 2007 msl [1230 agl]; Height gain/loss is: 1185
Ventus3T Motor noise registered by ENL sensor at t=['182236', '182237', '204627', '205244', '213619', '213824'] and [0, -15, 489, 3580, 1237, 2408]AGL
Ventus3T Motor noise registered by MOP sensor at t=['204628', '205253', '213620', '213834'] and [489, 3540, 1230, 2369]AGL"
08/27/2024,4536-9240051948.igc,Twinshark,0:21:46,182746,184932,HOME,931,2847[1929],284,234,-50,"Twinshark's ENL monitor reports Engine Run 6 minutes, starts at T=182746 and: 931 msl [-9 agl]; Height gain/loss is: 1903
Twinshark Motor noise registered by ENL sensor at t=['182747', '183439'] and [-9, 1916]AGL"
08/20/2024,4536-9240051852.igc,Twinshark, 5:15:06,194246,005752,HOME,931,8398[7146],284,251,-33,"Twinshark's ENL monitor reports Engine Run 5 minutes, starts at T=194246 and: 931 msl [-6 agl]; Height gain/loss is: 2057
Twinshark's ENL monitor reports Engine Run 19 minutes, starts at T=3225 and: 1709 msl [1119 agl]; Height gain/loss is: 978
Twinshark Motor noise registered by ENL sensor at t=['194247', '194815', '003225', '005128'] and [-6, 2109, 1119, 1766]AGL"
08/27/2024,4536-9241100547.igc,JS-1-21m,4:16:23,175951,221614,HOME,941,6627[5844],287,237,-50,"JS-1-21m's MOP monitor reports Engine Run 6 minutes, starts at T=220442 and: 1220 msl [453 agl]; Height gain/loss is: 1109
JS-1-21m Motor noise registered by MOP sensor at t=['220402', '220410', '220414', '220428', '220431', '220436', '220442', '221119'] and [548, 525, 502, 466, 460, 449, 453, 1417]AGL"
08/11/2024,4536-9240051728.igc,ArcusM,3:44:33,184024,222457,HOME,925,7047[6546],282,248,-34,"ArcusM's ENL monitor reports Engine Run 6 minutes, starts at T=184024 and: 925 msl [-22 agl]; Height gain/loss is: 1706
ArcusM's ENL monitor reports Engine Run 1 minutes, starts at T=221956 and: 2874 msl [2035 agl]; Height gain/loss is: -716
ArcusM Motor noise registered by ENL sensor at t=['184025', '184652', '221352', '221354', '221654', '221707', '221914', '221922', '221956', '222108', '222130', '222137'] and [-22, 1742, 4357, 4344, 3284, 3169, 2431, 2294, 2035, 1266, 1112, 1161]AGL"
08/27/2024,4536-9241100557.igc,NixusAsh30polar,3:42:16,175304,213520,HOME,938,6902[6132],286,229,-57,"NixusAsh30polar's ENL monitor reports Engine Run 6 minutes, starts at T=175304 and: 935 msl [4 agl]; Height gain/loss is: 1650
NixusAsh30polar's ENL monitor reports Engine Run 17 minutes, starts at T=210413 and: 1640 msl [1070 agl]; Height gain/loss is: 3261
NixusAsh30polar Motor noise registered by ENL sensor at t=['175305', '175955', '210413', '212139'] and [4, 1693, 1070, 4203]AGL"
08/11/2024,4536-9239003151.igc,JS-3-18m,3:09:01,204734,235635,HOME,931,7864[7073],284,267,-17,"JS-3-18m's MOP monitor reports Engine Run 5 minutes, starts at T=204741 and: 905 msl [-25 agl]; Height gain/loss is: 1765
JS-3-18m's MOP monitor reports Engine Run 2 minutes, starts at T=235411 and: 1814 msl [863 agl]; Height gain/loss is: -856
JS-3-18m Motor noise registered by MOP sensor at t=['204738', '205243', '235300'] and [-29, 1749, 1477]AGL"
08/28/2024,4536-9239003625.igc,18mAS33@ventus,3:53:40,173421,212801,HOME,944,6522[5929],288,247,-41,"18mAS33@ventus's ENL monitor reports Engine Run 23 minutes, starts at T=202201 and: 1207 msl [614 agl]; Height gain/loss is: 2979
18mAS33@ventus's ENL monitor reports Engine Run 3 minutes, starts at T=211929 and: 2063 msl [1240 agl]; Height gain/loss is: 476
18mAS33@ventus Motor noise registered by ENL sensor at t=['173817', '173828', '202201', '204520', '211929', '212253', '212748', '212752'] and [2549, 2694, 614, 3655, 1240, 1683, 89, 82]AGL"
08/28/2024,4536-9239003644.igc,JS-3-18m,3:41:28,174120,212248,LOUT,944,6174[5456],288,244,-44,"JS-3-18m's RPM monitor reports Engine Run 17 minutes, starts at T=203243 and: 1374 msl [659 agl]; Height gain/loss is: 3327
JS-3-18m Motor noise registered by MOP sensor at t=['191235', '191240', '191241', '191257', '194503', '194511', '195215', '195239', '203258', '204859'] and [4875, 4839, 4829, 4958, 4186, 4196, 5197, 5125, 656, 4550]AGL"
08/13/2024,4536-9241100337.igc,JS-1-21m,4:03:49,184029,224418,HOME,931,7486[6594],284,245,-39,"JS-1-21m's MOP monitor reports Engine Run 1 minutes, starts at T=184658 and: 3264 msl [2343 agl]; Height gain/loss is: 426
JS-1-21m Motor noise registered by MOP sensor at t=['184514', '184518', '184530', '184629', '184658', '184821', '223155', '223159', '223525', '223529', '223756', '223802', '223804', '223811', '223813', '223817', '223823', '223839'] and [1995, 1969, 1942, 2366, 2343, 2752, 3639, 3609, 2143, 2156, 1476, 1397, 1355, 1269, 1260, 1246, 1152, 1007]AGL"
08/23/2024,4536-9239003521.igc,Ventus3T, 6:29:54,180006,003000,HOME,944,7578[6922],288,248,-40,"Ventus3T's MOP monitor reports Engine Run 4 minutes, starts at T=180006 and: 944 msl [36 agl]; Height gain/loss is: 1670
Ventus3T Motor noise registered by ENL sensor at t=['180011', '180401', '204603', '204604', '204620', '204621'] and [29, 1680, 4134, 4121, 4117, 4108]AGL
Ventus3T Motor noise registered by MOP sensor at t=['180007', '180406'] and [33, 1719]AGL"
08/21/2024,4536-9240051864.igc,ArcusM, 4:43:25,192938,001303,HOME,925,13221[11509],282,258,-24,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=192938 and: 925 msl [10 agl]; Height gain/loss is: 2158
ArcusM Motor noise registered by ENL sensor at t=['192939', '193534'] and [10, 2211]AGL"
08/20/2024,4536-9239003415.igc,AS33Es18m, 5:06:28,193832,004500,HOME,931,8497[7585],284,251,-33,"AS33Es18m's ENL monitor reports Engine Run 3 minutes, starts at T=193832 and: 964 msl [33 agl]; Height gain/loss is: 1936
AS33Es18m Motor noise registered by ENL sensor at t=['193833', '194201'] and [36, 1979]AGL"
08/30/2024,4536-9241100603.igc,EB29R,4:26:16,181123,223739,HOME,948,6624[6073],289,249,-40,"EB29R's ENL monitor reports Engine Run 6 minutes, starts at T=181123 and: 951 msl [13 agl]; Height gain/loss is: 2050
EB29R Motor noise registered by ENL sensor at t=['181124', '181816', '181825', '181826', '223701', '223703'] and [13, 2126, 2211, 2224, 124, 121]AGL"
08/13/2024,4536-9240051759.igc,ArcusM,4:08:19,182651,223510,HOME,931,7125[6519],284,230,-54,"ArcusM's ENL monitor reports Engine Run 3 minutes, starts at T=182651 and: 931 msl [-6 agl]; Height gain/loss is: 1618
ArcusM Motor noise registered by ENL sensor at t=['182652', '182957'] and [0, 1660]AGL"
08/15/2024,4536-9240051778.igc,ArcusM,4:21:24,175359,221523,HOME,948,9274[7556],289,271,-18,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=175359 and: 944 msl [6 agl]; Height gain/loss is: 2238
ArcusM Motor noise registered by ENL sensor at t=['175400', '175956', '200249', '200250'] and [6, 2293, 5161, 5138]AGL"
08/16/2024,4536-9239003307.igc,JS-3-18mAbm,0:43:05,223231,231536,HOME,938,7234[6213],286,280,-6,"JS-3-18mAbm's MOP monitor reports Engine Run 15 minutes, starts at T=223839 and: 3444 msl [2523 agl]; Height gain/loss is: 3255
JS-3-18mAbm's MOP monitor reports Engine Run 1 minutes, starts at T=225631 and: 5974 msl [5039 agl]; Height gain/loss is: -177
JS-3-18mAbm's MOP monitor reports Engine Run 1 minutes, starts at T=225755 and: 5764 msl [4866 agl]; Height gain/loss is: -289
JS-3-18mAbm Motor noise registered by MOP sensor at t=['223839', '225412', '225415', '225443', '225445', '225458', '225501', '225510', '225512', '225516', '225519', '225523', '225526', '225542', '225545', '225601', '225603', '225625', '225626', '225630', '225631', '225749', '225755', '225951'] and [2523, 5696, 5670, 5800, 5817, 5847, 5860, 5866, 5850, 5800, 5758, 5738, 5706, 5509, 5450, 5338, 5321, 5135, 5115, 5062, 5039, 4882, 4866, 4596]AGL"
08/19/2024,4536-9241100430.igc,EB29RGBD,5:32:41,180627,233908,HOME,948,9294[7018],289,243,-46,"EB29RGBD's ENL monitor reports Engine Run 5 minutes, starts at T=180627 and: 938 msl [0 agl]; Height gain/loss is: 2041
EB29RGBD Motor noise registered by ENL sensor at t=['180628', '181207', '205843', '205845', '210016', '210017', '210409', '210410', '211606', '211608', '213107', '213109', '213905', '213906', '230116', '230118', '232643', '232644', '232653', '232654', '232656', '232658', '232700', '232701', '232810', '232811', '232850', '232851', '232944', '232946', '233904', '233906'] and [0, 2084, 5226, 5210, 4567, 4563, 6056, 6059, 4373, 4436, 4636, 4643, 5069, 5079, 4891, 4858, 2418, 2418, 2359, 2381, 2369, 2345, 2329, 2329, 1873, 1883, 1562, 1565, 1155, 1184, 91, 88]AGL"
08/18/2024,4536-9239003349.igc,JS-3-18m,5:21:38,180349,232527,HOME,944,9993[8362],288,243,-45,"JS-3-18m's MOP monitor reports Engine Run 4 minutes, starts at T=180357 and: 925 msl [-2 agl]; Height gain/loss is: 2283
JS-3-18m's MOP monitor reports Engine Run 207 minutes, starts at T=195805 and: 6305 msl [5456 agl]; Height gain/loss is: -5288
JS-3-18m Motor noise registered by MOP sensor at t=['180350', '180836', '194356'] and [30, 2323, 6197]AGL"
08/21/2024,4536-9240051867.igc,HpHTwinshark, 4:42:44,193606,001850,HOME,938,13592[11581],286,262,-24,"HpHTwinshark's ENL monitor reports Engine Run 3 minutes, starts at T=193949 and: 2093 msl [1224 agl]; Height gain/loss is: 915
HpHTwinshark Motor noise registered by ENL sensor at t=['193949', '194305'] and [1224, 2123]AGL"
08/13/2024,4536-9241100328.igc,EB29RGBD,4:14:05,182850,224255,HOME,931,7299[6817],284,250,-34,"EB29RGBD's ENL monitor reports Engine Run 6 minutes, starts at T=182850 and: 921 msl [-16 agl]; Height gain/loss is: 2694
EB29RGBD Motor noise registered by ENL sensor at t=['182851', '183451', '224227', '224230', '224254', '224255'] and [-19, 2720, 105, 95, 82, 78]AGL"
08/12/2024,4536-9240051735.igc,ASG32Mi,5:08:56,174153,225049,HOME,938,7736[6828],286,260,-26,"ASG32Mi's ENL monitor reports Engine Run 7 minutes, starts at T=174153 and: 938 msl [7 agl]; Height gain/loss is: 2657
ASG32Mi Motor noise registered by ENL sensor at t=['174155', '174925'] and [4, 2697]AGL"
08/29/2024,4536-9240051979.igc,HpHTwinshark,5:44:00,180342,234742,HOME,931,6833[6223],284,249,-35,"HpHTwinshark's ENL monitor reports Engine Run 5 minutes, starts at T=180354 and: 958 msl [27 agl]; Height gain/loss is: 2165
HpHTwinshark Motor noise registered by ENL sensor at t=['180354', '180923'] and [27, 2238]AGL"
08/15/2024,4536-9241100372.igc,EB29R,4:39:58,174239,222237,HOME,925,8602[6756],282,272,-10,"EB29R's ENL monitor reports Engine Run 4 minutes, starts at T=174239 and: 925 msl [-5 agl]; Height gain/loss is: 2024
EB29R Motor noise registered by ENL sensor at t=['174240', '174705', '222212', '222216'] and [-5, 2041, 82, 82]AGL"
08/18/2024,4536-9239003361.igc,Ventus3T,5:32:33,180114,233347,HOME,944,8346[7362],288,250,-38,"Ventus3T's MOP monitor reports Engine Run 3 minutes, starts at T=180114 and: 948 msl [36 agl]; Height gain/loss is: 1896
Ventus3T Motor noise registered by ENL sensor at t=['180115', '180422'] and [36, 1778]AGL
Ventus3T Motor noise registered by MOP sensor at t=['180115', '180445'] and [36, 1890]AGL"
08/18/2024,4536-9240051818.igc,ArcusM,4:58:53,184749,234642,HOME,931,7723[6909],284,256,-28,"ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=184749 and: 938 msl [-9 agl]; Height gain/loss is: 1850
ArcusM Motor noise registered by ENL sensor at t=['184750', '185218', '234627', '234629', '234633', '234635'] and [-9, 1916, 63, 66, 65, 65]AGL"
08/30/2024,4536-9239003716.igc,JS-3-18m,4:27:30,181518,224248,HOME,931,7549[7107],284,257,-27,"JS-3-18m's MOP monitor reports Engine Run 5 minutes, starts at T=181518 and: 931 msl [-12 agl]; Height gain/loss is: 1749
JS-3-18m Motor noise registered by ENL sensor at t=['181519', '181626', '182026', '182033'] and [-12, 302, 1748, 1804]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['181519', '182035'] and [-12, 1814]AGL"
